outlet,article_id,entity_type,sentence,phrase
fox,fox_13,victim,"(Reuters/Marco Bello)


On Tuesday, Salvador Ramos was involved in a domestic disturbance with Salvador Ramos's grandmother at Salvador Ramos's grandparents’ Uvalde, Texas, home, when Salvador Ramos shotthe woman in the face and seriously injured his grandmother before fleeing, according to authorities.",fleeing
fox,fox_13,victim,"(Reuters/Marco Bello)


On Tuesday, Salvador Ramos was involved in a domestic disturbance with Salvador Ramos's grandmother at Salvador Ramos's grandparents’ Uvalde, Texas, home, when Salvador Ramos shotthe woman in the face and seriously injured his grandmother before fleeing, according to authorities.","Uvalde, Texas"
fox,fox_13,victim,"(Reuters/Marco Bello)


On Tuesday, Salvador Ramos was involved in a domestic disturbance with Salvador Ramos's grandmother at Salvador Ramos's grandparents’ Uvalde, Texas, home, when Salvador Ramos shotthe woman in the face and seriously injured his grandmother before fleeing, according to authorities.",home
nyt,nyt_14_may26,victim,"Within the past two weeks, the country saw the two deadliest mass shootings of the year, which authorities say were both committed by 18-year-olds using semiautomatic firearms.",deadliest mass shootings
nyt,nyt_14_may26,victim,"Within the past two weeks, the country saw the two deadliest mass shootings of the year, which authorities say were both committed by 18-year-olds using semiautomatic firearms.",committed by 18-year-olds
nyt,nyt_14_may26,victim,"Within the past two weeks, the country saw the two deadliest mass shootings of the year, which authorities say were both committed by 18-year-olds using semiautomatic firearms.",using semiautomatic firearms
nyt,nyt_14_may26,shooter,But the motive for the Buffalo attack appears clear from the online screed left by the shooting suspect.,clear motive
nyt,nyt_14_may26,shooter,But the motive for the Buffalo attack appears clear from the online screed left by the shooting suspect.,Buffalo attack
nyt,nyt_14_may26,shooter,But the motive for the Buffalo attack appears clear from the online screed left by the shooting suspect.,online screed
nyt,nyt_14_may26,shooter,But the motive for the Buffalo attack appears clear from the online screed left by the shooting suspect.,shooting suspect
nyt,nyt_14_may26,shooter,"Influenced by the so-called great replacement theory, the shooting suspect sought to kill as many Black people as the shooting suspect could.",great replacement theory
nyt,nyt_14_may26,shooter,"Influenced by the so-called great replacement theory, the shooting suspect sought to kill as many Black people as the shooting suspect could.",shooting suspect
nyt,nyt_14_may26,shooter,"Influenced by the so-called great replacement theory, the shooting suspect sought to kill as many Black people as the shooting suspect could.",sought to kill
nyt,nyt_14_may26,shooter,"Influenced by the so-called great replacement theory, the shooting suspect sought to kill as many Black people as the shooting suspect could.",many Black people
nyt,nyt_14_may26,victim,"Permissive gun laws and easy access to firearms subject the population to the constant threat of mass shootings like the one in Uvalde, Texas, where 19 children and two teachers were fatally shot.",permissive gun laws
nyt,nyt_14_may26,victim,"Permissive gun laws and easy access to firearms subject the population to the constant threat of mass shootings like the one in Uvalde, Texas, where 19 children and two teachers were fatally shot.",easy access to firearms
nyt,nyt_14_may26,victim,"Permissive gun laws and easy access to firearms subject the population to the constant threat of mass shootings like the one in Uvalde, Texas, where 19 children and two teachers were fatally shot.",constant threat
nyt,nyt_14_may26,victim,"Permissive gun laws and easy access to firearms subject the population to the constant threat of mass shootings like the one in Uvalde, Texas, where 19 children and two teachers were fatally shot.",mass shootings
nyt,nyt_14_may26,victim,"Permissive gun laws and easy access to firearms subject the population to the constant threat of mass shootings like the one in Uvalde, Texas, where 19 children and two teachers were fatally shot.",19 children
nyt,nyt_14_may26,victim,"Permissive gun laws and easy access to firearms subject the population to the constant threat of mass shootings like the one in Uvalde, Texas, where 19 children and two teachers were fatally shot.",two teachers
nyt,nyt_14_may26,victim,"Permissive gun laws and easy access to firearms subject the population to the constant threat of mass shootings like the one in Uvalde, Texas, where 19 children and two teachers were fatally shot.",fatally shot
nyt,nyt_19_may26,shooter,"Rumors about the gunman and what had taken place spread widely online -- often with easily debunked evidence or none at all -- almost immediately after the first official reports about the deadly school shooting in Uvalde, Texas.",the gunman
nyt,nyt_19_may26,shooter,"Rumors about the gunman and what had taken place spread widely online -- often with easily debunked evidence or none at all -- almost immediately after the first official reports about the deadly school shooting in Uvalde, Texas.",deadly school shooting
nyt,nyt_19_may26,shooter,"Rumors about the gunman and what had taken place spread widely online -- often with easily debunked evidence or none at all -- almost immediately after the first official reports about the deadly school shooting in Uvalde, Texas.",spread widely online
nyt,nyt_19_may26,shooter,"Rumors about the gunman and what had taken place spread widely online -- often with easily debunked evidence or none at all -- almost immediately after the first official reports about the deadly school shooting in Uvalde, Texas.",easily debunked evidence
nyt,nyt_19_may26,victim,"Rumors about the gunman and what had taken place spread widely online -- often with easily debunked evidence or none at all -- almost immediately after the first official reports about the deadly school shooting in Uvalde, Texas.",deadly school shooting
nyt,nyt_19_may26,victim,"Rumors about the gunman and what had taken place spread widely online -- often with easily debunked evidence or none at all -- almost immediately after the first official reports about the deadly school shooting in Uvalde, Texas.",gunman
nyt,nyt_19_may26,victim,"Rumors about the gunman and what had taken place spread widely online -- often with easily debunked evidence or none at all -- almost immediately after the first official reports about the deadly school shooting in Uvalde, Texas.",spread widely online
nyt,nyt_19_may26,victim,"Rumors about the gunman and what had taken place spread widely online -- often with easily debunked evidence or none at all -- almost immediately after the first official reports about the deadly school shooting in Uvalde, Texas.",easily debunked evidence
nyt,nyt_19_may26,victim,"No, the deadly school shooting in Uvalde, Texas was not a staged 'false flag' operation.",deadly school shooting
nyt,nyt_19_may26,victim,"No, the deadly school shooting in Uvalde, Texas was not a staged 'false flag' operation.","Uvalde, Texas"
nyt,nyt_19_may26,victim,"No, the deadly school shooting in Uvalde, Texas was not a staged 'false flag' operation.",staged 'false flag' operation
nyt,nyt_19_may26,victim,"Hours after the deadly school shooting in Uvalde, Texas, far-right figures spread misinformation claiming that the deadly school shooting in Uvalde, Texas was a ''false flag'' attack.",deadly school shooting
nyt,nyt_19_may26,victim,"Hours after the deadly school shooting in Uvalde, Texas, far-right figures spread misinformation claiming that the deadly school shooting in Uvalde, Texas was a ''false flag'' attack.",far-right figures
nyt,nyt_19_may26,victim,"Hours after the deadly school shooting in Uvalde, Texas, far-right figures spread misinformation claiming that the deadly school shooting in Uvalde, Texas was a ''false flag'' attack.",spread misinformation
nyt,nyt_19_may26,victim,"Hours after the deadly school shooting in Uvalde, Texas, far-right figures spread misinformation claiming that the deadly school shooting in Uvalde, Texas was a ''false flag'' attack.",false flag attack
nyt,nyt_19_may26,victim,"Among far-right figures's unfounded claims were that the deadly school shooting in Uvalde, Texas had been orchestrated to draw local law enforcement away from the border, allowing criminals and drugs to cross into the United States, and that gun-control advocates had organized the deadly school shooting in Uvalde, Texas to stoke public outrage.",deadly school shooting
nyt,nyt_19_may26,victim,"Among far-right figures's unfounded claims were that the deadly school shooting in Uvalde, Texas had been orchestrated to draw local law enforcement away from the border, allowing criminals and drugs to cross into the United States, and that gun-control advocates had organized the deadly school shooting in Uvalde, Texas to stoke public outrage.",far-right figures
nyt,nyt_19_may26,victim,"Among far-right figures's unfounded claims were that the deadly school shooting in Uvalde, Texas had been orchestrated to draw local law enforcement away from the border, allowing criminals and drugs to cross into the United States, and that gun-control advocates had organized the deadly school shooting in Uvalde, Texas to stoke public outrage.",unfounded claims
nyt,nyt_19_may26,victim,"Among far-right figures's unfounded claims were that the deadly school shooting in Uvalde, Texas had been orchestrated to draw local law enforcement away from the border, allowing criminals and drugs to cross into the United States, and that gun-control advocates had organized the deadly school shooting in Uvalde, Texas to stoke public outrage.",draw local law enforcement
nyt,nyt_19_may26,victim,"Among far-right figures's unfounded claims were that the deadly school shooting in Uvalde, Texas had been orchestrated to draw local law enforcement away from the border, allowing criminals and drugs to cross into the United States, and that gun-control advocates had organized the deadly school shooting in Uvalde, Texas to stoke public outrage.",allowing criminals and drugs
nyt,nyt_19_may26,victim,"Among far-right figures's unfounded claims were that the deadly school shooting in Uvalde, Texas had been orchestrated to draw local law enforcement away from the border, allowing criminals and drugs to cross into the United States, and that gun-control advocates had organized the deadly school shooting in Uvalde, Texas to stoke public outrage.",organized the deadly school shooting
nyt,nyt_19_may26,victim,"Among far-right figures's unfounded claims were that the deadly school shooting in Uvalde, Texas had been orchestrated to draw local law enforcement away from the border, allowing criminals and drugs to cross into the United States, and that gun-control advocates had organized the deadly school shooting in Uvalde, Texas to stoke public outrage.",stoke public outrage
nyt,nyt_19_may26,victim,The two teachers who were killed were also accused of being crisis actors.,two teachers
nyt,nyt_19_may26,victim,The two teachers who were killed were also accused of being crisis actors.,killed
nyt,nyt_19_may26,victim,The two teachers who were killed were also accused of being crisis actors.,accused
nyt,nyt_19_may26,victim,The two teachers who were killed were also accused of being crisis actors.,crisis actors
nyt,nyt_21_may26,victim,"Xavier Lopez, 10, made the honor roll on the day Xavier Lopez, 10, was killed.",10
nyt,nyt_21_may26,victim,"Xavier Lopez, 10, made the honor roll on the day Xavier Lopez, 10, was killed.",made the honor roll
nyt,nyt_21_may26,victim,"Xavier Lopez, 10, made the honor roll on the day Xavier Lopez, 10, was killed.",was killed
nyt,nyt_21_may26,shooter,"Xavier Lopez, 10,'s classroom, where a nightmare erupted when a gunman burst in and the shooting 19 children and two teachers, reflected the close-knit character of Uvalde, a Mexican American ranching town in southern Texas where lives are braided together by generations of friendships and marriage.",close-knit character
nyt,nyt_21_may26,shooter,"Xavier Lopez, 10,'s classroom, where a nightmare erupted when a gunman burst in and the shooting 19 children and two teachers, reflected the close-knit character of Uvalde, a Mexican American ranching town in southern Texas where lives are braided together by generations of friendships and marriage.",Mexican American ranching town
nyt,nyt_21_may26,shooter,"Xavier Lopez, 10,'s classroom, where a nightmare erupted when a gunman burst in and the shooting 19 children and two teachers, reflected the close-knit character of Uvalde, a Mexican American ranching town in southern Texas where lives are braided together by generations of friendships and marriage.",burst in
nyt,nyt_21_may26,shooter,"Xavier Lopez, 10,'s classroom, where a nightmare erupted when a gunman burst in and the shooting 19 children and two teachers, reflected the close-knit character of Uvalde, a Mexican American ranching town in southern Texas where lives are braided together by generations of friendships and marriage.",shooting 19 children
nyt,nyt_21_may26,shooter,"Xavier Lopez, 10,'s classroom, where a nightmare erupted when a gunman burst in and the shooting 19 children and two teachers, reflected the close-knit character of Uvalde, a Mexican American ranching town in southern Texas where lives are braided together by generations of friendships and marriage.",shooting two teachers
nyt,nyt_21_may26,shooter,"Xavier Lopez, 10,'s classroom, where a nightmare erupted when a gunman burst in and the shooting 19 children and two teachers, reflected the close-knit character of Uvalde, a Mexican American ranching town in southern Texas where lives are braided together by generations of friendships and marriage.",lives braided together
nyt,nyt_21_may26,shooter,"Xavier Lopez, 10,'s classroom, where a nightmare erupted when a gunman burst in and the shooting 19 children and two teachers, reflected the close-knit character of Uvalde, a Mexican American ranching town in southern Texas where lives are braided together by generations of friendships and marriage.",generations of friendships
nyt,nyt_21_may26,shooter,"Xavier Lopez, 10,'s classroom, where a nightmare erupted when a gunman burst in and the shooting 19 children and two teachers, reflected the close-knit character of Uvalde, a Mexican American ranching town in southern Texas where lives are braided together by generations of friendships and marriage.",generations of marriage
nyt,nyt_21_may26,victim,"There was Xavier Lopez, 10, and Xavier Lopez, 10,'s elementary-school sweetheart, who was also killed in the shooting.",Xavier Lopez
nyt,nyt_21_may26,victim,"There was Xavier Lopez, 10, and Xavier Lopez, 10,'s elementary-school sweetheart, who was also killed in the shooting.",10
nyt,nyt_21_may26,victim,"There was Xavier Lopez, 10, and Xavier Lopez, 10,'s elementary-school sweetheart, who was also killed in the shooting.",elementary-school sweetheart
nyt,nyt_21_may26,victim,"There was Xavier Lopez, 10, and Xavier Lopez, 10,'s elementary-school sweetheart, who was also killed in the shooting.",killed in the shooting
nyt,nyt_9_may26,shooter,"When 20 elementary school children were the slaughter of 20 elementary school children by a gunman in Uvalde, Texas, on Tuesday, Joseph R. Biden Jr. repeated Joseph R. Biden Jr.'s own call for the government to do something, decrying ''another massacre'' and insisting that it was ''time to turn this pain into action.''",gunman
nyt,nyt_9_may26,shooter,"When 20 elementary school children were the slaughter of 20 elementary school children by a gunman in Uvalde, Texas, on Tuesday, Joseph R. Biden Jr. repeated Joseph R. Biden Jr.'s own call for the government to do something, decrying ''another massacre'' and insisting that it was ''time to turn this pain into action.''",another massacre
nyt,nyt_9_may26,shooter,"When 20 elementary school children were the slaughter of 20 elementary school children by a gunman in Uvalde, Texas, on Tuesday, Joseph R. Biden Jr. repeated Joseph R. Biden Jr.'s own call for the government to do something, decrying ''another massacre'' and insisting that it was ''time to turn this pain into action.''",turn this pain into action
nyt,nyt_16_may26,shooter,"As the nation reels from a massacre at a Texas elementary school in which a gunman killed 19 children and two teachers, a review of Republican and Democratic advertising during the first months of 2022 highlights the giant cultural chasm over guns in the nation.",gunman
nyt,nyt_16_may26,shooter,"As the nation reels from a massacre at a Texas elementary school in which a gunman killed 19 children and two teachers, a review of Republican and Democratic advertising during the first months of 2022 highlights the giant cultural chasm over guns in the nation.",killed 19 children
nyt,nyt_16_may26,shooter,"As the nation reels from a massacre at a Texas elementary school in which a gunman killed 19 children and two teachers, a review of Republican and Democratic advertising during the first months of 2022 highlights the giant cultural chasm over guns in the nation.",killed two teachers
nyt,nyt_16_may26,shooter,"As the nation reels from a massacre at a Texas elementary school in which a gunman killed 19 children and two teachers, a review of Republican and Democratic advertising during the first months of 2022 highlights the giant cultural chasm over guns in the nation.",massacre at a Texas elementary school
nyt,nyt_16_may26,shooter,"As the nation reels from a massacre at a Texas elementary school in which a gunman killed 19 children and two teachers, a review of Republican and Democratic advertising during the first months of 2022 highlights the giant cultural chasm over guns in the nation.",cultural chasm over guns
nyt,nyt_16_may26,victim,"As the nation reels from a massacre at a Texas elementary school in which a gunman killed 19 children and two teachers, a review of Republican and Democratic advertising during the first months of 2022 highlights the giant cultural chasm over guns in the nation.",a massacre
nyt,nyt_16_may26,victim,"As the nation reels from a massacre at a Texas elementary school in which a gunman killed 19 children and two teachers, a review of Republican and Democratic advertising during the first months of 2022 highlights the giant cultural chasm over guns in the nation.",Texas elementary school
nyt,nyt_16_may26,victim,"As the nation reels from a massacre at a Texas elementary school in which a gunman killed 19 children and two teachers, a review of Republican and Democratic advertising during the first months of 2022 highlights the giant cultural chasm over guns in the nation.",killed 19 children
nyt,nyt_16_may26,victim,"As the nation reels from a massacre at a Texas elementary school in which a gunman killed 19 children and two teachers, a review of Republican and Democratic advertising during the first months of 2022 highlights the giant cultural chasm over guns in the nation.",two teachers
nyt,nyt_16_may26,victim,"As the nation reels from a massacre at a Texas elementary school in which a gunman killed 19 children and two teachers, a review of Republican and Democratic advertising during the first months of 2022 highlights the giant cultural chasm over guns in the nation.",cultural chasm
nyt,nyt_16_may26,victim,"As the nation reels from a massacre at a Texas elementary school in which a gunman killed 19 children and two teachers, a review of Republican and Democratic advertising during the first months of 2022 highlights the giant cultural chasm over guns in the nation.",over guns
nyt,nyt_18_may26,shooter,"The gunman who the attack 19 children and two teachers in a rural Texas elementary school on Tuesday entered a rural Texas elementary school despite being confronted by an armed school security officer, then wounded two responding police officers and engaged in a standoff inside a rural Texas elementary school for over an hour, state police officials said.",The gunman
nyt,nyt_18_may26,shooter,"The gunman who the attack 19 children and two teachers in a rural Texas elementary school on Tuesday entered a rural Texas elementary school despite being confronted by an armed school security officer, then wounded two responding police officers and engaged in a standoff inside a rural Texas elementary school for over an hour, state police officials said.",attack 19 children
nyt,nyt_18_may26,shooter,"The gunman who the attack 19 children and two teachers in a rural Texas elementary school on Tuesday entered a rural Texas elementary school despite being confronted by an armed school security officer, then wounded two responding police officers and engaged in a standoff inside a rural Texas elementary school for over an hour, state police officials said.",two teachers
nyt,nyt_18_may26,shooter,"The gunman who the attack 19 children and two teachers in a rural Texas elementary school on Tuesday entered a rural Texas elementary school despite being confronted by an armed school security officer, then wounded two responding police officers and engaged in a standoff inside a rural Texas elementary school for over an hour, state police officials said.",rural Texas elementary school
nyt,nyt_18_may26,shooter,"The gunman who the attack 19 children and two teachers in a rural Texas elementary school on Tuesday entered a rural Texas elementary school despite being confronted by an armed school security officer, then wounded two responding police officers and engaged in a standoff inside a rural Texas elementary school for over an hour, state police officials said.",confronted by an armed school security officer
nyt,nyt_18_may26,shooter,"The gunman who the attack 19 children and two teachers in a rural Texas elementary school on Tuesday entered a rural Texas elementary school despite being confronted by an armed school security officer, then wounded two responding police officers and engaged in a standoff inside a rural Texas elementary school for over an hour, state police officials said.",wounded two responding police officers
nyt,nyt_18_may26,shooter,"The gunman who the attack 19 children and two teachers in a rural Texas elementary school on Tuesday entered a rural Texas elementary school despite being confronted by an armed school security officer, then wounded two responding police officers and engaged in a standoff inside a rural Texas elementary school for over an hour, state police officials said.",engaged in a standoff
nyt,nyt_18_may26,shooter,"The gunman who the attack 19 children and two teachers in a rural Texas elementary school on Tuesday entered a rural Texas elementary school despite being confronted by an armed school security officer, then wounded two responding police officers and engaged in a standoff inside a rural Texas elementary school for over an hour, state police officials said.",over an hour
nyt,nyt_18_may26,victim,"The gunman who the attack 19 children and two teachers in a rural Texas elementary school on Tuesday entered a rural Texas elementary school despite being confronted by an armed school security officer, then wounded two responding police officers and engaged in a standoff inside a rural Texas elementary school for over an hour, state police officials said.",19 children
nyt,nyt_18_may26,victim,"The gunman who the attack 19 children and two teachers in a rural Texas elementary school on Tuesday entered a rural Texas elementary school despite being confronted by an armed school security officer, then wounded two responding police officers and engaged in a standoff inside a rural Texas elementary school for over an hour, state police officials said.",two teachers
nyt,nyt_18_may26,victim,"The gunman who the attack 19 children and two teachers in a rural Texas elementary school on Tuesday entered a rural Texas elementary school despite being confronted by an armed school security officer, then wounded two responding police officers and engaged in a standoff inside a rural Texas elementary school for over an hour, state police officials said.",rural Texas elementary school
nyt,nyt_18_may26,victim,"The gunman who the attack 19 children and two teachers in a rural Texas elementary school on Tuesday entered a rural Texas elementary school despite being confronted by an armed school security officer, then wounded two responding police officers and engaged in a standoff inside a rural Texas elementary school for over an hour, state police officials said.",armed school security officer
nyt,nyt_18_may26,victim,"The gunman who the attack 19 children and two teachers in a rural Texas elementary school on Tuesday entered a rural Texas elementary school despite being confronted by an armed school security officer, then wounded two responding police officers and engaged in a standoff inside a rural Texas elementary school for over an hour, state police officials said.",wounded two responding police officers
nyt,nyt_18_may26,victim,"The gunman who the attack 19 children and two teachers in a rural Texas elementary school on Tuesday entered a rural Texas elementary school despite being confronted by an armed school security officer, then wounded two responding police officers and engaged in a standoff inside a rural Texas elementary school for over an hour, state police officials said.",standoff inside
nyt,nyt_18_may26,victim,"The gunman who the attack 19 children and two teachers in a rural Texas elementary school on Tuesday entered a rural Texas elementary school despite being confronted by an armed school security officer, then wounded two responding police officers and engaged in a standoff inside a rural Texas elementary school for over an hour, state police officials said.",over an hour
nyt,nyt_18_may26,shooter,"What began around 11:30 a.m., with the first report of an armed man approaching a rural Texas elementary school, ended as two responding police officers breached a pair of adjoining classrooms and killed The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday just after 1 p.m., state police officials said.",armed man
nyt,nyt_18_may26,shooter,"What began around 11:30 a.m., with the first report of an armed man approaching a rural Texas elementary school, ended as two responding police officers breached a pair of adjoining classrooms and killed The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday just after 1 p.m., state police officials said.",rural Texas elementary school
nyt,nyt_18_may26,shooter,"What began around 11:30 a.m., with the first report of an armed man approaching a rural Texas elementary school, ended as two responding police officers breached a pair of adjoining classrooms and killed The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday just after 1 p.m., state police officials said.",responding police officers
nyt,nyt_18_may26,shooter,"What began around 11:30 a.m., with the first report of an armed man approaching a rural Texas elementary school, ended as two responding police officers breached a pair of adjoining classrooms and killed The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday just after 1 p.m., state police officials said.",breached classrooms
nyt,nyt_18_may26,shooter,"What began around 11:30 a.m., with the first report of an armed man approaching a rural Texas elementary school, ended as two responding police officers breached a pair of adjoining classrooms and killed The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday just after 1 p.m., state police officials said.",killed gunman
nyt,nyt_18_may26,shooter,"What began around 11:30 a.m., with the first report of an armed man approaching a rural Texas elementary school, ended as two responding police officers breached a pair of adjoining classrooms and killed The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday just after 1 p.m., state police officials said.",killed 19 children
nyt,nyt_18_may26,shooter,"What began around 11:30 a.m., with the first report of an armed man approaching a rural Texas elementary school, ended as two responding police officers breached a pair of adjoining classrooms and killed The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday just after 1 p.m., state police officials said.",killed two teachers
nyt,nyt_18_may26,victim,"What began around 11:30 a.m., with the first report of an armed man approaching a rural Texas elementary school, ended as two responding police officers breached a pair of adjoining classrooms and killed The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday just after 1 p.m., state police officials said.",armed man
nyt,nyt_18_may26,victim,"What began around 11:30 a.m., with the first report of an armed man approaching a rural Texas elementary school, ended as two responding police officers breached a pair of adjoining classrooms and killed The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday just after 1 p.m., state police officials said.",rural Texas elementary school
nyt,nyt_18_may26,victim,"What began around 11:30 a.m., with the first report of an armed man approaching a rural Texas elementary school, ended as two responding police officers breached a pair of adjoining classrooms and killed The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday just after 1 p.m., state police officials said.",responding police officers
nyt,nyt_18_may26,victim,"What began around 11:30 a.m., with the first report of an armed man approaching a rural Texas elementary school, ended as two responding police officers breached a pair of adjoining classrooms and killed The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday just after 1 p.m., state police officials said.",breached classrooms
nyt,nyt_18_may26,victim,"What began around 11:30 a.m., with the first report of an armed man approaching a rural Texas elementary school, ended as two responding police officers breached a pair of adjoining classrooms and killed The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday just after 1 p.m., state police officials said.",killed gunman
nyt,nyt_18_may26,victim,"What began around 11:30 a.m., with the first report of an armed man approaching a rural Texas elementary school, ended as two responding police officers breached a pair of adjoining classrooms and killed The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday just after 1 p.m., state police officials said.",killed 19 children
nyt,nyt_18_may26,victim,"What began around 11:30 a.m., with the first report of an armed man approaching a rural Texas elementary school, ended as two responding police officers breached a pair of adjoining classrooms and killed The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday just after 1 p.m., state police officials said.",killed two teachers
nyt,nyt_18_may26,victim,"It was not known how many were killed in the first minutes of the massacre, which was the deadliest in an American school since 20 children and six educators were shot to death at Sandy Hook Elementary School in Newtown, Conn., in 2012.",first minutes
nyt,nyt_18_may26,victim,"It was not known how many were killed in the first minutes of the massacre, which was the deadliest in an American school since 20 children and six educators were shot to death at Sandy Hook Elementary School in Newtown, Conn., in 2012.",the deadliest
nyt,nyt_18_may26,victim,"It was not known how many were killed in the first minutes of the massacre, which was the deadliest in an American school since 20 children and six educators were shot to death at Sandy Hook Elementary School in Newtown, Conn., in 2012.",20 children
nyt,nyt_18_may26,victim,"It was not known how many were killed in the first minutes of the massacre, which was the deadliest in an American school since 20 children and six educators were shot to death at Sandy Hook Elementary School in Newtown, Conn., in 2012.",six educators
nyt,nyt_18_may26,victim,"It was not known how many were killed in the first minutes of the massacre, which was the deadliest in an American school since 20 children and six educators were shot to death at Sandy Hook Elementary School in Newtown, Conn., in 2012.",shot to death
nyt,nyt_18_may26,shooter,But officials said that two responding police officers had successfully contained The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday until more specially trained officers could arrive.,responding police officers
nyt,nyt_18_may26,shooter,But officials said that two responding police officers had successfully contained The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday until more specially trained officers could arrive.,successfully contained
nyt,nyt_18_may26,shooter,But officials said that two responding police officers had successfully contained The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday until more specially trained officers could arrive.,gunman
nyt,nyt_18_may26,shooter,But officials said that two responding police officers had successfully contained The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday until more specially trained officers could arrive.,killed 19 children
nyt,nyt_18_may26,shooter,But officials said that two responding police officers had successfully contained The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday until more specially trained officers could arrive.,killed two teachers
nyt,nyt_18_may26,shooter,But officials said that two responding police officers had successfully contained The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday until more specially trained officers could arrive.,rural Texas elementary school
nyt,nyt_18_may26,shooter,But officials said that two responding police officers had successfully contained The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday until more specially trained officers could arrive.,more specially trained officers
nyt,nyt_18_may26,victim,But officials said that two responding police officers had successfully contained The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday until more specially trained officers could arrive.,19 children
nyt,nyt_18_may26,victim,But officials said that two responding police officers had successfully contained The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday until more specially trained officers could arrive.,two teachers
nyt,nyt_18_may26,victim,But officials said that two responding police officers had successfully contained The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday until more specially trained officers could arrive.,rural Texas elementary school
nyt,nyt_18_may26,victim,But officials said that two responding police officers had successfully contained The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday until more specially trained officers could arrive.,successfully contained
nyt,nyt_18_may26,victim,But officials said that two responding police officers had successfully contained The gunman who killed 19 children and two teachers in a rural Texas elementary school on Tuesday until more specially trained officers could arrive.,responding police officers
nyt,nyt_4_may25,victim,"Even as Republican senators publicly mourned the massacre that killed 19 children and two adults on Tuesday, Republican senators gave little indication that Republican senators's positions had changed.",Republican senators
nyt,nyt_4_may25,victim,"Even as Republican senators publicly mourned the massacre that killed 19 children and two adults on Tuesday, Republican senators gave little indication that Republican senators's positions had changed.",publicly mourned
nyt,nyt_4_may25,victim,"Even as Republican senators publicly mourned the massacre that killed 19 children and two adults on Tuesday, Republican senators gave little indication that Republican senators's positions had changed.",the massacre
nyt,nyt_4_may25,victim,"Even as Republican senators publicly mourned the massacre that killed 19 children and two adults on Tuesday, Republican senators gave little indication that Republican senators's positions had changed.",killed 19 children
nyt,nyt_4_may25,victim,"Even as Republican senators publicly mourned the massacre that killed 19 children and two adults on Tuesday, Republican senators gave little indication that Republican senators's positions had changed.",two adults
nyt,nyt_4_may25,victim,"Even as Republican senators publicly mourned the massacre that killed 19 children and two adults on Tuesday, Republican senators gave little indication that Republican senators's positions had changed.",little indication
nyt,nyt_4_may25,victim,"Even as Republican senators publicly mourned the massacre that killed 19 children and two adults on Tuesday, Republican senators gave little indication that Republican senators's positions had changed.",positions had changed
nyt,nyt_4_may25,victim,"And in any case, many were clamoring to force Republicans to go on the record on proposals that polls show have overwhelming support among Americans at a time when grief and anger about gun violence in America has erupted anew following Tuesday's massacre and a recent mass shooting that killed 10 at a Buffalo supermarket.

''",clamoring to force Republicans
nyt,nyt_4_may25,victim,"And in any case, many were clamoring to force Republicans to go on the record on proposals that polls show have overwhelming support among Americans at a time when grief and anger about gun violence in America has erupted anew following Tuesday's massacre and a recent mass shooting that killed 10 at a Buffalo supermarket.

''",overwhelming support among Americans
nyt,nyt_4_may25,victim,"And in any case, many were clamoring to force Republicans to go on the record on proposals that polls show have overwhelming support among Americans at a time when grief and anger about gun violence in America has erupted anew following Tuesday's massacre and a recent mass shooting that killed 10 at a Buffalo supermarket.

''",grief and anger
nyt,nyt_4_may25,victim,"And in any case, many were clamoring to force Republicans to go on the record on proposals that polls show have overwhelming support among Americans at a time when grief and anger about gun violence in America has erupted anew following Tuesday's massacre and a recent mass shooting that killed 10 at a Buffalo supermarket.

''",gun violence in America
nyt,nyt_4_may25,victim,"And in any case, many were clamoring to force Republicans to go on the record on proposals that polls show have overwhelming support among Americans at a time when grief and anger about gun violence in America has erupted anew following Tuesday's massacre and a recent mass shooting that killed 10 at a Buffalo supermarket.

''",massacre
